stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2098,Lazaret 1,,45.80101466855,24.169657677412,https://tursib.ro/statii/2098,0,
2099,Piata Vasile Aaron 1,Strada Semaforului,45.786099685194,24.174541980028,https://tursib.ro/statii/2099,0,
2111,Moldoveanu,Bulevardul General Vasile Milea,45.78446468997,24.161754883826,https://tursib.ro/statii/2111,0,
2121,Stefan Cel Mare 2,,45.788259498118,24.182142019272,https://tursib.ro/statii/2121,0,
2122,Stefan Cel Mare 1,,45.788303451009,24.182482659817,https://tursib.ro/statii/2122,0,
2123,Narcisa,Strada Semaforului,45.783820545265,24.170331582427,https://tursib.ro/statii/2123,0,
2124,CGS,,45.788459156183,24.188889116049,https://tursib.ro/statii/2124,0,
2125,Stefan Cel Mare 3,,45.788388551188,24.188112616539,https://tursib.ro/statii/2125,0,
2126,Irmes 1,,45.7885191236,24.191442579031,https://tursib.ro/statii/2126,0,
2127,Liceul Energetic,Strada Semaforului,45.783278335659,24.169196002185,https://tursib.ro/statii/2127,0,
2128,Piata Vasile Aaron 2,Strada Semaforului,45.78683054271,24.175559878349,https://tursib.ro/statii/2128,0,
2129,Irmes 2,,45.788473651237,24.191121384502,https://tursib.ro/statii/2129,0,
2140,Lazaret 2,,45.801125577386,24.168769530952,https://tursib.ro/statii/2140,0,
2401,VGP PARK,,45.824957906958,24.1519510746,https://tursib.ro/statii/2401,0,
2402,Telescaun,,45.651501,23.929204,https://tursib.ro/statii/2402,0,
2403,Odu 1,,45.796727387836,24.109479803592,https://tursib.ro/statii/2403,0,
2404,Cindrel,,45.654383372408,23.933285661042,https://tursib.ro/statii/2404,0,
2405,Moara de scoarță 1,,45.806138,24.156255,https://tursib.ro/statii/2405,0,
2407,Calea Turnisorului 1,,45.800183488035,24.131163954735,https://tursib.ro/statii/2407,0,
2408,Bruxelles 2,,45.799805876481,24.107767883688,https://tursib.ro/statii/2408,0,
2409,Magnolia 2,,45.807629544518,24.10527812317,https://tursib.ro/statii/2409,0,
2410,Penny Arhitectilor,,45.772085170613,24.148163124919,https://tursib.ro/statii/2410,0,
